SessionID, UserID, SessionStartTime, StudyType, FolderPath, ImageName, ScreenSelected, TaskStartTime, TaskEndTime, Score, Camera, Comments,
1,1,08 gru 2016 10:22:36,Comparison Study,C:\UXStudy\Phase1\Building Corner\K BB,BC BB.jpg,Right,10:35:44,10:35:46,-1,0,,
1,1,08 gru 2016 10:22:36,Comparison Study,C:\UXStudy\Phase1\Building\CC W,BU W.JPG,Left,10:35:46,10:35:57,-1,0,,
1,1,08 gru 2016 10:22:36,Comparison Study,C:\UXStudy\Phase1\AutumnMtn\Q U,AM U.JPG,Left,10:35:57,10:36:05,-1,0,,
1,1,08 gru 2016 10:22:36,Comparison Study,C:\UXStudy\Phase1\Building Corner\J V,BC J.jpg,Left,10:36:05,10:36:07,-1,0,,
1,1,08 gru 2016 10:22:36,Comparison Study,C:\UXStudy\Phase1\Parking\B Y,PK B.jpg,Left,10:36:07,10:36:09,-1,0,,
1,1,08 gru 2016 10:22:36,Comparison Study,C:\UXStudy\Phase1\Building Corner\M S,BC M.jpg,Left,10:36:09,10:36:12,-1,0,,
1,1,08 gru 2016 10:22:36,Comparison Study,C:\UXStudy\Phase1\Mirror Ball\J S,MB J.JPG,Right,10:36:12,10:36:14,-1,0,,
1,1,08 gru 2016 10:22:36,Comparison Study,C:\UXStudy\Phase1\Levi\A C,LE A.jpg,Left,10:36:14,10:36:15,-1,0,,
1,1,08 gru 2016 10:22:36,Comparison Study,C:\UXStudy\Phase1\Flowers\I V,FL I.jpg,Left,10:36:16,10:36:30,-1,0,,
1,1,08 gru 2016 10:22:36,Comparison Study,C:\UXStudy\Phase1\Parking\H A,PK H.jpg,Left,10:36:30,10:36:34,-1,0,,
1,1,08 gru 2016 10:22:36,Comparison Study,C:\UXStudy\Phase1\Beach Toys\E D,BT E.JPG,Left,10:36:34,10:36:35,-1,0,,
1,1,08 gru 2016 10:22:36,Comparison Study,C:\UXStudy\Phase1\Beach Toys\G X,BT G.jpg,Right,10:36:35,10:36:39,-1,0,,
1,1,08 gru 2016 10:22:36,Comparison Study,C:\UXStudy\Phase1\Beach Toys\A L,BT A.jpg,Right,10:36:39,10:36:41,-1,0,,
1,1,08 gru 2016 10:22:36,Comparison Study,C:\UXStudy\Phase1\Levi\T Y,LE Y.jpg,Right,10:36:41,10:36:52,-1,0,,
1,1,08 gru 2016 10:22:36,Comparison Study,C:\UXStudy\Phase1\Green Tree\Q N,GT Q.jpg,Left,10:36:52,10:36:54,-1,0,,
1,1,08 gru 2016 10:22:36,Comparison Study,C:\UXStudy\Phase1\Beach Toys\R I,BT R.jpg,Right,10:36:54,10:36:56,-1,0,,
1,1,08 gru 2016 10:22:36,Comparison Study,C:\UXStudy\Phase1\Bridge\R T,BR R.jpg,Right,10:36:56,10:37:00,-1,0,,
1,1,08 gru 2016 10:22:36,Comparison Study,C:\UXStudy\Phase1\Bridge\G N,BR G.jpg,Left,10:37:00,10:37:02,-1,0,,
1,1,08 gru 2016 10:22:36,Comparison Study,C:\UXStudy\Phase1\Doubles\I V,GT I.jpg,Right,10:37:02,10:37:06,-1,0,,
1,1,08 gru 2016 10:22:36,Comparison Study,C:\UXStudy\Phase1\Evacuation Plan\R E,EP R.jpg,Left,10:37:06,10:37:09,-1,0,,
1,1,08 gru 2016 10:22:36,Comparison Study,C:\UXStudy\Phase1\Pipes\W D,PI D.jpg,Left,10:37:09,10:37:12,-1,0,,
1,1,08 gru 2016 10:22:36,Comparison Study,C:\UXStudy\Phase1\Parking\H O,PK H.jpg,Right,10:37:12,10:37:54,-1,0,,
1,1,08 gru 2016 10:22:36,Comparison Study,C:\UXStudy\Phase1\Fruit\L T,FR L.JPG,Right,10:37:54,10:37:56,-1,0,,
1,1,08 gru 2016 10:22:36,Comparison Study,C:\UXStudy\Phase1\Green Tree\I X,GT X.JPG,Left,10:37:56,10:38:09,-1,0,,
1,1,08 gru 2016 10:22:36,Comparison Study,C:\UXStudy\Phase1\Building\G K,BU G.jpg,Left,10:38:09,10:38:14,-1,0,,
1,1,08 gru 2016 10:22:36,Comparison Study,C:\UXStudy\Phase1\Building Corner\P Z,BC Z.jpg,Left,10:38:15,10:38:18,-1,0,,
1,1,08 gru 2016 10:22:36,Comparison Study,C:\UXStudy\Phase1\Mirror Ball\X U,MB X.JPG,Right,10:38:18,10:38:22,-1,0,,
1,1,08 gru 2016 10:22:36,Comparison Study,C:\UXStudy\Phase1\Pipes\P O,PI O.jpg,Left,10:38:22,10:38:24,-1,0,,
1,1,08 gru 2016 10:22:36,Comparison Study,C:\UXStudy\Phase1\Doubles\DD Y,BC Y.jpg,Left,10:38:24,10:38:30,-1,0,,
1,1,08 gru 2016 10:22:36,Comparison Study,C:\UXStudy\Phase1\Beach Toys\K T,BT K.JPG,Right,10:38:31,10:38:33,-1,0,,
1,1,08 gru 2016 10:22:36,Comparison Study,C:\UXStudy\Phase1\Parking\P O,Parking_devP.jpg,Right,10:38:33,10:38:38,-1,0,,
1,1,08 gru 2016 10:22:36,Comparison Study,C:\UXStudy\Phase1\Levi\N X,LE N.JPG,Left,10:38:38,10:38:40,-1,0,,
1,1,08 gru 2016 10:22:36,Comparison Study,C:\UXStudy\Phase1\Green Tree\D B,GT D.JPG,Left,10:38:41,10:38:42,-1,0,,
1,1,08 gru 2016 10:22:36,Comparison Study,C:\UXStudy\Phase1\Flowers\T I,FL I.jpg,Right,10:38:42,10:38:46,-1,0,,
1,1,08 gru 2016 10:22:36,Comparison Study,C:\UXStudy\Phase1\Green Tree\F K,GT F.JPG,Left,10:38:46,10:38:49,-1,0,,
1,1,08 gru 2016 10:22:36,Comparison Study,C:\UXStudy\Phase1\Evacuation Plan\Q F,EP Q.jpg,Left,10:38:49,10:38:52,-1,0,,
1,1,08 gru 2016 10:22:36,Comparison Study,C:\UXStudy\Phase1\AutumnMtn\D B,AM D.JPG,Left,10:38:52,10:38:54,-1,0,,
1,1,08 gru 2016 10:22:36,Comparison Study,C:\UXStudy\Phase1\Building Corner\J O,BC J.jpg,Left,10:38:54,10:38:56,-1,0,,
1,1,08 gru 2016 10:22:36,Comparison Study,C:\UXStudy\Phase1\Parking\B A,Parking_devB.jpg,Left,10:38:56,10:38:59,-1,0,,
1,1,08 gru 2016 10:22:36,Comparison Study,C:\UXStudy\Phase1\Building\AA O,BU O.jpg,Left,10:38:59,10:39:03,-1,0,,
1,1,08 gru 2016 10:22:36,Comparison Study,C:\UXStudy\Phase1\Tree Lake\D G,TL D.JPG,Right,10:39:04,10:39:05,-1,0,,
1,1,08 gru 2016 10:22:36,Comparison Study,C:\UXStudy\Phase1\Ghent\K Q,GH K.jpg,Right,10:39:06,10:40:03,-1,0,,
1,1,08 gru 2016 10:22:36,Comparison Study,C:\UXStudy\Phase1\Building Corner\V P,BC V.JPG,Right,10:40:03,10:40:08,-1,0,,
1,1,08 gru 2016 10:41:40,MOS Study,C:\UXStudy\Phase2,LE I.JPG,Left,10:41:40,10:41:55,3,0,,
1,1,08 gru 2016 10:41:40,MOS Study,C:\UXStudy\Phase2,TL D.JPG,Left,10:41:55,10:42:00,1,0,,
1,1,08 gru 2016 10:41:40,MOS Study,C:\UXStudy\Phase2,PI AA - Copy.jpg,Left,10:42:00,10:42:04,2,0,,
1,1,08 gru 2016 10:41:40,MOS Study,C:\UXStudy\Phase2,BC I.jpg,Left,10:42:04,10:42:08,1,0,,
1,1,08 gru 2016 10:41:40,MOS Study,C:\UXStudy\Phase2,BR H.jpg,Left,10:42:08,10:42:15,3,0,,
1,1,08 gru 2016 10:41:40,MOS Study,C:\UXStudy\Phase2,BT V.jpg,Left,10:42:15,10:42:20,2,0,,
1,1,08 gru 2016 10:41:40,MOS Study,C:\UXStudy\Phase2,MB B.JPG,Left,10:42:20,10:42:25,2,0,,
1,1,08 gru 2016 10:41:40,MOS Study,C:\UXStudy\Phase2,BU AA.jpg,Left,10:42:25,10:42:31,4,0,,
1,1,08 gru 2016 10:41:40,MOS Study,C:\UXStudy\Phase2,FR N.jpg,Left,10:42:31,10:42:44,4,0,,
1,1,08 gru 2016 10:41:40,MOS Study,C:\UXStudy\Phase2,PK N.jpg,Left,10:42:44,10:42:54,2,0,,
1,1,08 gru 2016 10:41:40,MOS Study,C:\UXStudy\Phase2,LE D.JPG,Left,10:42:54,10:42:58,1,0,,
1,1,08 gru 2016 10:41:40,MOS Study,C:\UXStudy\Phase2,TL I - Copy.jpg,Left,10:42:58,10:43:06,4,0,,
1,1,08 gru 2016 10:41:40,MOS Study,C:\UXStudy\Phase2,EP H - Copy.jpg,Left,10:43:06,10:43:12,4,0,,
1,1,08 gru 2016 10:41:40,MOS Study,C:\UXStudy\Phase2,GT K.JPG,Left,10:43:12,10:43:27,4,0,,
1,1,08 gru 2016 10:41:40,MOS Study,C:\UXStudy\Phase2,GH F.JPG,Left,10:43:27,10:43:31,3,0,,
1,1,08 gru 2016 10:41:40,MOS Study,C:\UXStudy\Phase2,BU J - Copy.jpg,Left,10:43:31,10:43:35,2,0,,
1,1,08 gru 2016 10:41:40,MOS Study,C:\UXStudy\Phase2,FR J.JPG,Left,10:43:35,10:43:41,2,0,,
1,1,08 gru 2016 10:41:40,MOS Study,C:\UXStudy\Phase2,AM B.JPG,Left,10:43:41,10:43:46,1,0,,
1,1,08 gru 2016 10:41:40,MOS Study,C:\UXStudy\Phase2,MB N.jpg,Left,10:43:46,10:43:51,3,0,,
1,1,08 gru 2016 10:41:40,MOS Study,C:\UXStudy\Phase2,GH C - Copy.jpg,Left,10:43:51,10:44:00,4,0,,
1,1,08 gru 2016 10:41:40,MOS Study,C:\UXStudy\Phase2,FR Z.jpg,Left,10:44:00,10:44:04,4,0,,
1,1,08 gru 2016 10:41:40,MOS Study,C:\UXStudy\Phase2,BT G.jpg,Left,10:44:04,10:44:09,3,0,,
1,1,08 gru 2016 10:41:40,MOS Study,C:\UXStudy\Phase2,BR O.JPG,Left,10:44:09,10:44:15,3,0,,
1,1,08 gru 2016 10:41:40,MOS Study,C:\UXStudy\Phase2,BC V.JPG,Left,10:44:15,10:44:21,3,0,,
1,1,08 gru 2016 10:41:40,MOS Study,C:\UXStudy\Phase2,AM T.JPG,Left,10:44:21,10:44:25,2,0,,
1,1,08 gru 2016 10:41:40,MOS Study,C:\UXStudy\Phase2,EP W.JPG,Left,10:44:25,10:44:29,2,0,,
1,1,08 gru 2016 10:41:40,MOS Study,C:\UXStudy\Phase2,FL M.JPG,Left,10:44:29,10:44:36,3,0,,
1,1,08 gru 2016 10:41:40,MOS Study,C:\UXStudy\Phase2,PI B.jpg,Left,10:44:36,10:44:40,1,0,,
1,1,08 gru 2016 10:41:40,MOS Study,C:\UXStudy\Phase2,EP H.jpg,Left,10:44:40,10:44:43,4,0,,
1,1,08 gru 2016 10:41:40,MOS Study,C:\UXStudy\Phase2,FL D.JPG,Left,10:44:43,10:45:07,1,0,,
1,1,08 gru 2016 10:41:40,MOS Study,C:\UXStudy\Phase2,BT O - Copy.JPG,Left,10:45:07,10:45:33,2,0,,
1,1,08 gru 2016 10:41:40,MOS Study,C:\UXStudy\Phase2,GT Q.jpg,Left,10:45:33,10:45:37,2,0,,
1,1,08 gru 2016 10:41:40,MOS Study,C:\UXStudy\Phase2,EP R.jpg,Left,10:45:37,10:45:41,3,0,,
1,1,08 gru 2016 10:41:40,MOS Study,C:\UXStudy\Phase2,GH C.jpg,Left,10:45:41,10:45:45,3,0,,
1,1,08 gru 2016 10:41:40,MOS Study,C:\UXStudy\Phase2,BU J.jpg,Left,10:45:45,10:45:49,2,0,,
1,1,08 gru 2016 10:41:40,MOS Study,C:\UXStudy\Phase2,GH J.JPG,Left,10:45:49,10:46:01,4,0,,
1,1,08 gru 2016 10:41:40,MOS Study,C:\UXStudy\Phase2,TL B.JPG,Left,10:46:01,10:46:04,2,0,,
1,1,08 gru 2016 10:41:40,MOS Study,C:\UXStudy\Phase2,AM S.jpg,Left,10:46:04,10:46:12,4,0,,
1,1,08 gru 2016 10:41:40,MOS Study,C:\UXStudy\Phase2,TL I.jpg,Left,10:46:12,10:46:17,5,0,,
1,1,08 gru 2016 10:41:40,MOS Study,C:\UXStudy\Phase2,PK X.JPG,Left,10:46:17,10:46:28,3,0,,
1,1,08 gru 2016 10:41:40,MOS Study,C:\UXStudy\Phase2,BR Q.jpg,Left,10:46:28,10:46:32,1,0,,
1,1,08 gru 2016 10:41:40,MOS Study,C:\UXStudy\Phase2,PK O.jpg,Left,10:46:32,10:46:38,4,0,,
1,1,08 gru 2016 10:41:40,MOS Study,C:\UXStudy\Phase2,BT O.JPG,Left,10:46:38,10:46:49,3,0,,
1,1,08 gru 2016 10:41:40,MOS Study,C:\UXStudy\Phase2,PK K.jpg,Left,10:46:49,10:46:54,3,0,,
1,1,08 gru 2016 10:41:40,MOS Study,C:\UXStudy\Phase2,PI P.jpg,Left,10:46:54,10:47:00,3,0,,
1,1,08 gru 2016 10:41:40,MOS Study,C:\UXStudy\Phase2,PI I.jpg,Left,10:47:00,10:47:03,2,0,,
1,1,08 gru 2016 10:41:40,MOS Study,C:\UXStudy\Phase2,AM I.jpg,Left,10:47:03,10:47:08,1,0,,
1,1,08 gru 2016 10:41:40,MOS Study,C:\UXStudy\Phase2,TL S.jpg,Left,10:47:08,10:47:19,4,0,,
1,1,08 gru 2016 10:41:40,MOS Study,C:\UXStudy\Phase2,BU CC.jpg,Left,10:47:19,10:47:30,4,0,,
1,1,08 gru 2016 10:41:40,MOS Study,C:\UXStudy\Phase2,PI AA.jpg,Left,10:47:30,10:47:35,2,0,,
1,1,08 gru 2016 10:41:40,MOS Study,C:\UXStudy\Phase2,FL W.JPG,Left,10:47:35,10:47:45,4,0,,
2,2,08 gru 2016 11:39:04,Comparison Study,C:\UXStudy\Phase1\Flowers\A P,FL A.jpg,Right,11:39:04,11:39:09,-1,0,,
2,2,08 gru 2016 11:39:04,Comparison Study,C:\UXStudy\Phase1\Building\Q O,BU Q.jpg,Left,11:39:10,11:39:13,-1,0,,
2,2,08 gru 2016 11:39:04,Comparison Study,C:\UXStudy\Phase1\Evacuation Plan\P O,EP P.JPG,Right,11:39:14,11:39:25,-1,0,,
2,2,08 gru 2016 11:39:04,Comparison Study,C:\UXStudy\Phase1\Pipes\P O,PI P.jpg,Left,11:39:26,11:39:39,-1,0,,
2,2,08 gru 2016 11:39:04,Comparison Study,C:\UXStudy\Phase1\Tree Lake\D G,TL G.jpg,Left,11:39:39,11:39:43,-1,0,,
2,2,08 gru 2016 11:39:04,Comparison Study,C:\UXStudy\Phase1\Evacuation Plan\M I,EP M.JPG,Right,11:39:44,11:39:51,-1,0,,
2,2,08 gru 2016 11:39:04,Comparison Study,C:\UXStudy\Phase1\Pipes\W D,PI D.jpg,Right,11:39:51,11:39:57,-1,0,,
2,2,08 gru 2016 11:39:04,Comparison Study,C:\UXStudy\Phase1\Building Corner\L H,BC L.jpg,Right,11:39:58,11:40:11,-1,0,,
2,2,08 gru 2016 11:39:04,Comparison Study,C:\UXStudy\Phase1\Doubles\DD Y,BC Y.jpg,Left,11:40:11,11:40:20,-1,0,,
2,2,08 gru 2016 11:39:04,Comparison Study,C:\UXStudy\Phase1\Mirror Ball\F J,MB F.JPG,Right,11:40:20,11:40:32,-1,0,,
2,2,08 gru 2016 11:39:04,Comparison Study,C:\UXStudy\Phase1\Flowers\Q W,FL Q.jpg,Left,11:40:33,11:40:37,-1,0,,
2,2,08 gru 2016 11:39:04,Comparison Study,C:\UXStudy\Phase1\Levi\N X,LE N.JPG,Left,11:40:37,11:40:41,-1,0,,
2,2,08 gru 2016 11:39:04,Comparison Study,C:\UXStudy\Phase1\Bridge\A Q,BR A.jpg,Right,11:40:42,11:40:45,-1,0,,
2,2,08 gru 2016 11:39:04,Comparison Study,C:\UXStudy\Phase1\Fruit\H M,FR H.jpg,Left,11:40:46,11:40:48,-1,0,,
2,2,08 gru 2016 11:39:04,Comparison Study,C:\UXStudy\Phase1\Doubles\D G,BT G.jpg,Left,11:40:49,11:40:55,-1,0,,
2,2,08 gru 2016 11:39:04,Comparison Study,C:\UXStudy\Phase1\Building Corner\DD D,BC D.jpg,Right,11:40:56,11:41:09,-1,0,,
2,2,08 gru 2016 11:39:04,Comparison Study,C:\UXStudy\Phase1\Beach Toys\V T,BT T.JPG,Left,11:41:09,11:41:15,-1,0,,
2,2,08 gru 2016 11:39:04,Comparison Study,C:\UXStudy\Phase1\AutumnMtn\U L,AM U.JPG,Right,11:41:16,11:41:19,-1,0,,
2,2,08 gru 2016 11:39:04,Comparison Study,C:\UXStudy\Phase1\Levi\K Y,LE K.JPG,Left,11:41:20,11:41:23,-1,0,,
2,2,08 gru 2016 11:39:04,Comparison Study,C:\UXStudy\Phase1\Tree Lake\Q O,TL Q.jpg,Left,11:41:24,11:41:26,-1,0,,
2,2,08 gru 2016 11:39:04,Comparison Study,C:\UXStudy\Phase1\Fruit\C H,FR H.jpg,Left,11:41:27,11:41:29,-1,0,,
2,2,08 gru 2016 11:39:04,Comparison Study,C:\UXStudy\Phase1\Ghent\P J,GH P.jpg,Left,11:41:30,11:41:37,-1,0,,
2,2,08 gru 2016 11:39:04,Comparison Study,C:\UXStudy\Phase1\Beach Toys\K T,BT K.JPG,Left,11:41:38,11:41:46,-1,0,,
2,2,08 gru 2016 11:39:04,Comparison Study,C:\UXStudy\Phase1\Building\R P,BU R.JPG,Left,11:41:46,11:41:50,-1,0,,
2,2,08 gru 2016 11:39:04,Comparison Study,C:\UXStudy\Phase1\Flowers\D A,FL A.jpg,Left,11:41:50,11:41:53,-1,0,,
2,2,08 gru 2016 11:39:04,Comparison Study,C:\UXStudy\Phase1\Flowers\F M,FL M.JPG,Left,11:41:54,11:41:59,-1,0,,
2,2,08 gru 2016 11:39:04,Comparison Study,C:\UXStudy\Phase1\Pipes\B Y,PI B.jpg,Left,11:42:00,11:42:02,-1,0,,
2,2,08 gru 2016 11:39:04,Comparison Study,C:\UXStudy\Phase1\Green Tree\B O,GT B.JPG,Left,11:42:03,11:42:05,-1,0,,
2,2,08 gru 2016 11:39:04,Comparison Study,C:\UXStudy\Phase1\Fruit\N Q,FR N.jpg,Left,11:42:05,11:42:08,-1,0,,
2,2,08 gru 2016 11:39:04,Comparison Study,C:\UXStudy\Phase1\Building Corner\V P,BC P.jpg,Right,11:42:09,11:42:13,-1,0,,
2,2,08 gru 2016 11:39:04,Comparison Study,C:\UXStudy\Phase1\Levi\A D,LE A.jpg,Right,11:42:14,11:42:16,-1,0,,
2,2,08 gru 2016 11:39:04,Comparison Study,C:\UXStudy\Phase1\Pipes\BB CC,PI CC.jpg,Left,11:42:16,11:42:21,-1,0,,
2,2,08 gru 2016 11:39:04,Comparison Study,C:\UXStudy\Phase1\Levi\T Y,LE T.jpg,Left,11:42:22,11:42:26,-1,0,,
2,2,08 gru 2016 11:39:04,Comparison Study,C:\UXStudy\Phase1\Beach Toys\Q F,BT F.JPG,Left,11:42:26,11:42:34,-1,0,,
2,2,08 gru 2016 11:39:04,Comparison Study,C:\UXStudy\Phase1\Building Corner\S T,BC T.JPG,Left,11:42:34,11:42:40,-1,0,,
2,2,08 gru 2016 11:39:04,Comparison Study,C:\UXStudy\Phase1\Ghent\T A,GH T.jpg,Right,11:42:41,11:42:48,-1,0,,
2,2,08 gru 2016 11:39:04,Comparison Study,C:\UXStudy\Phase1\Green Tree\F K,GT K.JPG,Left,11:42:49,11:42:57,-1,0,,
2,2,08 gru 2016 11:39:04,Comparison Study,C:\UXStudy\Phase1\Tree Lake\F J,TL F.JPG,Left,11:42:58,11:43:00,-1,0,,
2,2,08 gru 2016 11:39:04,Comparison Study,C:\UXStudy\Phase1\Evacuation Plan\P W,EP P.JPG,Right,11:43:00,11:43:11,-1,0,,
2,2,08 gru 2016 11:39:04,Comparison Study,C:\UXStudy\Phase1\Pipes\DD AA,PI AA.jpg,Left,11:43:12,11:43:13,-1,0,,
2,2,08 gru 2016 11:39:04,Comparison Study,C:\UXStudy\Phase1\Levi\H X,LE X.jpg,Left,11:43:14,11:43:40,-1,0,,
2,2,08 gru 2016 11:39:04,Comparison Study,C:\UXStudy\Phase1\Mirror Ball\E Q,MB E.JPG,Left,11:43:41,11:43:45,-1,0,,
2,2,08 gru 2016 11:39:04,Comparison Study,C:\UXStudy\Phase1\AutumnMtn\R S,AM R.jpg,Left,11:43:46,11:43:48,-1,0,,
2,2,08 gru 2016 11:39:04,Comparison Study,C:\UXStudy\Phase1\AutumnMtn\B Q,AM B.JPG,Left,11:43:49,11:43:52,-1,0,,
2,2,08 gru 2016 11:39:04,Comparison Study,C:\UXStudy\Phase1\Bridge\R T,BR R.jpg,Right,11:43:53,11:44:01,-1,0,,
2,2,08 gru 2016 11:39:04,Comparison Study,C:\UXStudy\Phase1\Levi\G W,LE G.jpg,Left,11:44:02,11:44:07,-1,0,,
2,2,08 gru 2016 11:39:04,Comparison Study,C:\UXStudy\Phase1\Beach Toys\N F,BT F.JPG,Right,11:44:08,11:44:11,-1,0,,
2,2,08 gru 2016 11:39:04,Comparison Study,C:\UXStudy\Phase1\Evacuation Plan\H T,EP H.jpg,Right,11:44:12,11:44:14,-1,0,,
2,2,08 gru 2016 11:39:04,Comparison Study,C:\UXStudy\Phase1\Ghent\X H,GH X.JPG,Left,11:44:14,11:44:18,-1,0,,
2,2,08 gru 2016 11:39:04,Comparison Study,C:\UXStudy\Phase1\Ghent\A P,GH A.JPG,Right,11:44:18,11:44:20,-1,0,,
2,2,08 gru 2016 11:39:04,Comparison Study,C:\UXStudy\Phase1\Parking\P O,Parking_devP.jpg,Left,11:44:21,11:44:27,-1,0,,
2,2,08 gru 2016 11:39:04,Comparison Study,C:\UXStudy\Phase1\Evacuation Plan\F N,EP F.JPG,Left,11:44:27,11:44:31,-1,0,,
2,2,08 gru 2016 11:39:04,Comparison Study,C:\UXStudy\Phase1\Fruit\V Z,FR Z.jpg,Left,11:44:32,11:44:36,-1,0,,
2,2,08 gru 2016 11:39:04,Comparison Study,C:\UXStudy\Phase1\Tree Lake\P U,TL U.JPG,Left,11:44:36,11:44:40,-1,0,,
2,2,08 gru 2016 11:39:04,Comparison Study,C:\UXStudy\Phase1\AutumnMtn\K M,AM K.JPG,Left,11:44:42,11:44:45,-1,0,,
2,2,08 gru 2016 11:39:04,Comparison Study,C:\UXStudy\Phase1\Parking\F S,PK S.JPG,Left,11:44:45,11:44:48,-1,0,,
2,2,08 gru 2016 11:39:04,Comparison Study,C:\UXStudy\Phase1\Bridge\N R,BR N.jpg,Left,11:44:48,11:44:52,-1,0,,
2,2,08 gru 2016 11:39:04,Comparison Study,C:\UXStudy\Phase1\Bridge\G N,BR G.jpg,Left,11:44:52,11:45:00,-1,0,,
2,2,08 gru 2016 11:39:04,Comparison Study,C:\UXStudy\Phase1\Fruit\C E,FR E.jpg,Left,11:45:00,11:45:06,-1,0,,
2,2,08 gru 2016 11:39:04,Comparison Study,C:\UXStudy\Phase1\Fruit\J R,FR J.JPG,Left,11:45:06,11:45:10,-1,0,,
2,2,08 gru 2016 11:39:04,Comparison Study,C:\UXStudy\Phase1\Fruit\D F,FR D.jpg,Left,11:45:11,11:45:13,-1,0,,
2,2,08 gru 2016 11:39:04,Comparison Study,C:\UXStudy\Phase1\Doubles\I V,GT I.jpg,Left,11:45:14,11:45:18,-1,0,,
2,2,08 gru 2016 11:39:04,Comparison Study,C:\UXStudy\Phase1\Mirror Ball\Q F,MB F.JPG,Left,11:45:18,11:45:21,-1,0,,
2,2,08 gru 2016 11:39:04,Comparison Study,C:\UXStudy\Phase1\AutumnMtn\B I,AM B.JPG,Left,11:45:22,11:45:25,-1,0,,
2,2,08 gru 2016 11:39:04,Comparison Study,C:\UXStudy\Phase1\Beach Toys\G X,BT G.jpg,Left,11:45:26,11:45:28,-1,0,,
2,2,08 gru 2016 11:39:04,Comparison Study,C:\UXStudy\Phase1\Ghent\K Q,GH Q.JPG,Left,11:45:29,11:45:32,-1,0,,
2,2,08 gru 2016 11:39:04,Comparison Study,C:\UXStudy\Phase1\AutumnMtn\F T,AM F.JPG,Left,11:45:33,11:45:35,-1,0,,
2,2,08 gru 2016 11:39:04,Comparison Study,C:\UXStudy\Phase1\AutumnMtn\P T,AM P.JPG,Left,11:45:36,11:45:38,-1,0,,
2,2,08 gru 2016 11:39:04,Comparison Study,C:\UXStudy\Phase1\Building\B Y,BU B.jpg,Left,11:45:38,11:45:41,-1,0,,
2,2,08 gru 2016 11:39:04,Comparison Study,C:\UXStudy\Phase1\Mirror Ball\B H,MB B.JPG,Right,11:45:42,11:45:45,-1,0,,
2,2,08 gru 2016 11:39:04,Comparison Study,C:\UXStudy\Phase1\Green Tree\I V,GT I.jpg,Left,11:45:46,11:45:48,-1,0,,
2,2,08 gru 2016 11:39:04,Comparison Study,C:\UXStudy\Phase1\Bridge\W T,BR W.JPG,Left,11:45:49,11:45:55,-1,0,,
2,2,08 gru 2016 11:39:04,Comparison Study,C:\UXStudy\Phase1\Green Tree\P N,GT P.JPG,Left,11:45:56,11:45:59,-1,0,,
2,2,08 gru 2016 11:39:04,Comparison Study,C:\UXStudy\Phase1\Parking\J Q,PK J.jpg,Right,11:46:00,11:46:02,-1,0,,
2,2,08 gru 2016 11:39:04,Comparison Study,C:\UXStudy\Phase1\Building Corner\I BB,BC I.jpg,Left,11:46:03,11:46:06,-1,0,,
2,2,08 gru 2016 11:39:04,Comparison Study,C:\UXStudy\Phase1\Mirror Ball\L N,MB L.JPG,Left,11:46:07,11:46:12,-1,0,,
2,2,08 gru 2016 11:39:04,Comparison Study,C:\UXStudy\Phase1\Fruit\J S,FR J.JPG,Left,11:46:12,11:46:19,-1,0,,
2,2,08 gru 2016 11:39:04,Comparison Study,C:\UXStudy\Phase1\Beach Toys\O Q,BT O.JPG,Right,11:46:19,11:46:29,-1,0,,
2,2,08 gru 2016 11:39:04,Comparison Study,C:\UXStudy\Phase1\Beach Toys\R I,BT R.jpg,Left,11:46:30,11:46:33,-1,0,,
2,2,08 gru 2016 11:39:04,Comparison Study,C:\UXStudy\Phase1\Levi\H L,LE H.jpg,Left,11:46:34,11:46:36,-1,0,,
2,2,08 gru 2016 11:39:04,Comparison Study,C:\UXStudy\Phase1\Doubles\Q N,GT N.jpg,Left,11:46:37,11:46:47,-1,0,,
2,2,08 gru 2016 11:39:04,Comparison Study,C:\UXStudy\Phase1\Fruit\A I,FR A.JPG,Left,11:46:48,11:46:50,-1,0,,
2,2,08 gru 2016 11:39:04,Comparison Study,C:\UXStudy\Phase1\Tree Lake\P V,TL P.JPG,Left,11:46:51,11:46:54,-1,0,,
2,2,08 gru 2016 11:39:04,Comparison Study,C:\UXStudy\Phase1\Tree Lake\G I,TL G.jpg,Left,11:46:55,11:46:56,-1,0,,
2,2,08 gru 2016 11:39:04,Comparison Study,C:\UXStudy\Phase1\Flowers\I V,FL V.jpg,Left,11:46:57,11:46:59,-1,0,,
2,2,08 gru 2016 11:39:04,Comparison Study,C:\UXStudy\Phase1\Building Corner\K BB,BC K.jpg,Left,11:47:00,11:47:02,-1,0,,
2,2,08 gru 2016 11:39:04,Comparison Study,C:\UXStudy\Phase1\Doubles\T I,FL I.jpg,Left,11:47:03,11:47:07,-1,0,,
2,2,08 gru 2016 11:39:04,Comparison Study,C:\UXStudy\Phase1\Mirror Ball\J S,MB S.jpg,Left,11:47:08,11:47:13,-1,0,,
2,2,08 gru 2016 11:39:04,Comparison Study,C:\UXStudy\Phase1\Beach Toys\P J,BT J.JPG,Left,11:47:13,11:47:21,-1,0,,
2,2,08 gru 2016 11:39:04,Comparison Study,C:\UXStudy\Phase1\Flowers\T I,FL I.jpg,Left,11:47:22,11:47:26,-1,0,,
